formno,variable_name,variable_label,var_value,value_label
form5_2003,regcode,Name of Regions,1,Ilocos
form5_2003,regcode,Name of Regions,2,Cagayan Valley
form5_2003,regcode,Name of Regions,3,Central Luzon
form5_2003,regcode,Name of Regions,5,Bicol
form5_2003,regcode,Name of Regions,6,Western Visayas
form5_2003,regcode,Name of Regions,7,Central Visayas
form5_2003,regcode,Name of Regions,8,Eastern Visayas
form5_2003,regcode,Name of Regions,9,Zamboanga Peninsula
form5_2003,regcode,Name of Regions,10,Northern Mindanao
form5_2003,regcode,Name of Regions,11,Davao Region
form5_2003,regcode,Name of Regions,12,SOCCSKSARGEN
form5_2003,regcode,Name of Regions,13,National Capital Region
form5_2003,regcode,Name of Regions,14,Cordillera Administrative Region
form5_2003,regcode,Name of Regions,15,ARMM
form5_2003,regcode,Name of Regions,16,CARAGA
form5_2003,regcode,Name of Regions,41,CALABARZON
form5_2003,regcode,Name of Regions,42,MIMAROPA
form5_2003,provcode,Name of Provinces,1,Abra
form5_2003,provcode,Name of Provinces,2,Agusan Del Norte
form5_2003,provcode,Name of Provinces,3,Agusan Del Sur
form5_2003,provcode,Name of Provinces,11,Benguet
form5_2003,provcode,Name of Provinces,12,Bohol
form5_2003,provcode,Name of Provinces,15,Cagayan
form5_2003,provcode,Name of Provinces,16,Cagayan
form5_2003,provcode,Name of Provinces,17,Camarines Sur
form5_2003,provcode,Name of Provinces,18,Camiguin
form5_2003,provcode,Name of Provinces,19,Capiz
form5_2003,provcode,Name of Provinces,20,Catanduanes
form5_2003,provcode,Name of Provinces,21,Cavite
form5_2003,provcode,Name of Provinces,26,Eastern Samar
form5_2003,provcode,Name of Provinces,27,Ifugao
form5_2003,provcode,Name of Provinces,34,Laguna
form5_2003,provcode,Name of Provinces,35,Lanao Del Norte
form5_2003,provcode,Name of Provinces,36,Lanao Del Sur
form5_2003,provcode,Name of Provinces,37,Leyte
form5_2003,provcode,Name of Provinces,38,Maguindanao
form5_2003,provcode,Name of Provinces,39,NCR - Manila First District
form5_2003,provcode,Name of Provinces,40,Marinduque
form5_2003,provcode,Name of Provinces,41,Masbate
form5_2003,provcode,Name of Provinces,42,Misamis Occidental
form5_2003,provcode,Name of Provinces,43,Misamis Oriental
form5_2003,provcode,Name of Provinces,44,Mountain Province
form5_2003,provcode,Name of Provinces,45,Negros Occidental
form5_2003,provcode,Name of Provinces,46,Negros Oriental
form5_2003,provcode,Name of Provinces,47,North Cotabato
form5_2003,provcode,Name of Provinces,48,Northern Samar
form5_2003,provcode,Name of Provinces,49,Nueva Ecija
form5_2003,provcode,Name of Provinces,50,Nueva Vizcaya
form5_2003,provcode,Name of Provinces,51,Occidental Mindoro
form5_2003,provcode,Name of Provinces,52,Oriental Mindoro
form5_2003,provcode,Name of Provinces,53,Palawan
form5_2003,provcode,Name of Provinces,54,Pampanga
form5_2003,provcode,Name of Provinces,55,Pangasinan
form5_2003,provcode,Name of Provinces,56,Quezon
form5_2003,provcode,Name of Provinces,57,Quirino
form5_2003,provcode,Name of Provinces,58,Rizal
form5_2003,provcode,Name of Provinces,59,Romblon
form5_2003,provcode,Name of Provinces,60,Western Samar
