formno,variable_name,variable_label,var_value,value_label
form21_2013,mos_lactation,Months of Lactation,,
form21_2013,weight,Ave Weight (kg),,
form21_2013,waist_circumference,Ave Waist Circmference (cm),,
form21_2013,sex,Sex of Respondent,1,Male
form21_2013,sex,Sex of Respondent,2,Female
form21_2013,regcode,Name of Regions,1,ILOCOS REGION
form21_2013,regcode,Name of Regions,2,CAGAYAN VALLEY
form21_2013,regcode,Name of Regions,3,CENTRAL LUZON
form21_2013,regcode,Name of Regions,5,BICOL
form21_2013,regcode,Name of Regions,6,WESTERN VISAYAS
form21_2013,regcode,Name of Regions,7,CENTRAL VISAYAS
form21_2013,regcode,Name of Regions,8,EASTERN VISAYAS
form21_2013,regcode,Name of Regions,9,ZAMBOANGA PENINSULA
form21_2013,regcode,Name of Regions,10,NORTHERN MINDANAO
form21_2013,regcode,Name of Regions,11,DAVAO REGION
form21_2013,regcode,Name of Regions,12,SOCCSKSARGEN
form21_2013,regcode,Name of Regions,13,NATIONAL CAPITAL REGION
form21_2013,regcode,Name of Regions,14,CORDILLERA ADMINISTRATIVE REGION
form21_2013,regcode,Name of Regions,15,ARMM
form21_2013,regcode,Name of Regions,16,CARAGA
form21_2013,regcode,Name of Regions,41,CALABARZON
form21_2013,regcode,Name of Regions,42,MIMAROPA
form21_2013,psurec,Primary Sampling Unit,,
form21_2013,psc,Physiological Status Code,0,NP/NL
form21_2013,psc,Physiological Status Code,1,Pregnant
form21_2013,psc,Physiological Status Code,2,Lactating
form21_2013,psc,Physiological Status Code,99,Male
form21_2013,provcode,Name of Provinces,1,ABRA
form21_2013,provcode,Name of Provinces,2,AGUSAN DEL NORTE
form21_2013,provcode,Name of Provinces,3,AGUSAN DEL SUR
form21_2013,provcode,Name of Provinces,4,AKLAN
form21_2013,provcode,Name of Provinces,5,ALBAY
form21_2013,provcode,Name of Provinces,6,ANTIQUE
form21_2013,provcode,Name of Provinces,7,BASILAN
form21_2013,provcode,Name of Provinces,8,BATAAN
form21_2013,provcode,Name of Provinces,10,BATANGAS
form21_2013,provcode,Name of Provinces,11,BENGUET
form21_2013,provcode,Name of Provinces,12,BOHOL
form21_2013,provcode,Name of Provinces,13,BUKIDNON
form21_2013,provcode,Name of Provinces,14,BULACAN
form21_2013,provcode,Name of Provinces,15,CAGAYAN
form21_2013,provcode,Name of Provinces,16,CAMARINES NORTE
form21_2013,provcode,Name of Provinces,17,CAMARINES SUR
form21_2013,provcode,Name of Provinces,18,CAMIGUIN
form21_2013,provcode,Name of Provinces,19,CAPIZ
form21_2013,provcode,Name of Provinces,20,CATANDUANES
form21_2013,provcode,Name of Provinces,21,CAVITE
form21_2013,provcode,Name of Provinces,22,CEBU
form21_2013,provcode,Name of Provinces,23,DAVAO (DAVAO DEL NORTE)
form21_2013,provcode,Name of Provinces,24,DAVAO DEL SUR
form21_2013,provcode,Name of Provinces,25,DAVAO ORIENTAL
form21_2013,provcode,Name of Provinces,26,EASTERN SAMAR
form21_2013,provcode,Name of Provinces,27,IFUGAO
form21_2013,provcode,Name of Provinces,28,ILOCOS NORTE
form21_2013,provcode,Name of Provinces,29,ILOCOS SUR
form21_2013,provcode,Name of Provinces,30,ILOILO
form21_2013,provcode,Name of Provinces,31,ISABELA
form21_2013,provcode,Name of Provinces,32,KALINGA
form21_2013,provcode,Name of Provinces,33,LA UNION
form21_2013,provcode,Name of Provinces,34,LAGUNA
form21_2013,provcode,Name of Provinces,35,LANAO DEL NORTE
form21_2013,provcode,Name of Provinces,36,LANAO DEL SUR
form21_2013,provcode,Name of Provinces,37,LEYTE
form21_2013,provcode,Name of Provinces,38,MAGUINDANAO
form21_2013,provcode,Name of Provinces,39,NCR - MANILA FIRST DISTRICT
form21_2013,provcode,Name of Provinces,40,MARINDUQUE
form21_2013,provcode,Name of Provinces,41,MASBATE
form21_2013,provcode,Name of Provinces,42,MISAMIS OCCIDENTAL
form21_2013,provcode,Name of Provinces,43,MISAMIS ORIENTAL
form21_2013,provcode,Name of Provinces,44,MOUNTAIN PROVINCE
form21_2013,provcode,Name of Provinces,45,NEGROS OCCIDENTAL
form21_2013,provcode,Name of Provinces,46,NEGROS ORIENTAL
form21_2013,provcode,Name of Provinces,47,NORTH COTABATO
form21_2013,provcode,Name of Provinces,48,NORTHERN SAMAR
form21_2013,provcode,Name of Provinces,49,NUEVA ECIJA
form21_2013,provcode,Name of Provinces,50,NUEVA VIZCAYA
form21_2013,provcode,Name of Provinces,51,OCCIDENTAL MINDORO
form21_2013,provcode,Name of Provinces,52,ORIENTAL MINDORO
form21_2013,provcode,Name of Provinces,53,PALAWAN
