formno,variable_name,variable_label,var_value,value_label
form61_2008,regcode,Name of Regions,1,Ilocos 
form61_2008,regcode,Name of Regions,2,Cagayan Valley
form61_2008,regcode,Name of Regions,3,Central Luzon
form61_2008,regcode,Name of Regions,5,Bicol
form61_2008,regcode,Name of Regions,6,Western Visayas
form61_2008,regcode,Name of Regions,7,Central Visayas
form61_2008,regcode,Name of Regions,8,Eastern Visayas
form61_2008,regcode,Name of Regions,9,Zamboanga Peninsula
form61_2008,regcode,Name of Regions,10,Northern Mindanao
form61_2008,regcode,Name of Regions,11,Davao Region
form61_2008,regcode,Name of Regions,12,SOCCSKSARGEN
form61_2008,regcode,Name of Regions,13,National Capital Region
form61_2008,regcode,Name of Regions,14,Cordillera Administrative Region
form61_2008,regcode,Name of Regions,15,ARMM
form61_2008,regcode,Name of Regions,16,CARAGA
form61_2008,regcode,Name of Regions,41,CALABARZON
form61_2008,regcode,Name of Regions,42,MIMAROPA
form61_2008,provcode,Name of Provinces,1,Abra
form61_2008,provcode,Name of Provinces,2,Agusan Del Norte
form61_2008,provcode,Name of Provinces,3,Agusan Del Sur
form61_2008,provcode,Name of Provinces,4,Aklan
form61_2008,provcode,Name of Provinces,5,Albay
form61_2008,provcode,Name of Provinces,6,Antique
form61_2008,provcode,Name of Provinces,7,Basilan
form61_2008,provcode,Name of Provinces,8,Bataan
form61_2008,provcode,Name of Provinces,9,Batanes
form61_2008,provcode,Name of Provinces,10,Batangas
form61_2008,provcode,Name of Provinces,11,Benguet
form61_2008,provcode,Name of Provinces,12,Bohol
form61_2008,provcode,Name of Provinces,13,Bukidnon
form61_2008,provcode,Name of Provinces,14,Bulacan
form61_2008,provcode,Name of Provinces,15,Cagayan
form61_2008,provcode,Name of Provinces,16,Camarines Norte
form61_2008,provcode,Name of Provinces,17,Camarines Sur
form61_2008,provcode,Name of Provinces,18,Camiguin
form61_2008,provcode,Name of Provinces,19,Capiz
form61_2008,provcode,Name of Provinces,20,Catanduanes
form61_2008,provcode,Name of Provinces,21,Cavite
form61_2008,provcode,Name of Provinces,22,Cebu
form61_2008,provcode,Name of Provinces,23,Davao (Davao Del Norte)
form61_2008,provcode,Name of Provinces,24,Davao Del Sur
