formno,variable_name,variable_label,var_value,value_label
form12_2015,makesafe,How You Make Water Safer to Drink,0,No Treatment    
form12_2015,makesafe,How You Make Water Safer to Drink,1,Boil     
form12_2015,makesafe,How You Make Water Safer to Drink,2,Add bleach/chlorine    
form12_2015,makesafe,How You Make Water Safer to Drink,3,Use water filter (ceramic, sand, charco
form12_2015,makesafe,How You Make Water Safer to Drink,4,Improvised filter (cloth, sponge)  
form12_2015,makesafe,How You Make Water Safer to Drink,5,Solar disinfection    
form12_2015,makesafe,How You Make Water Safer to Drink,6,Let it stand or settle 
form12_2015,makesafe,How You Make Water Safer to Drink,9,NA (if bottled water)  
form12_2015,makesafe,How You Make Water Safer to Drink,9999,Missing
form12_2015,wdrinkng,Main Source of Drinking Water,11,Piped into dwelling  
form12_2015,wdrinkng,Main Source of Drinking Water,12,Piped to yard/plot  
form12_2015,wdrinkng,Main Source of Drinking Water,13,Public tap/stand pipe  
form12_2015,wdrinkng,Main Source of Drinking Water,21,Tube well or borehole 
form12_2015,wdrinkng,Main Source of Drinking Water,31,Protected Dug Well  
form12_2015,wdrinkng,Main Source of Drinking Water,32,Unprotected Dug Well  
form12_2015,wdrinkng,Main Source of Drinking Water,41,Protected spring   
form12_2015,wdrinkng,Main Source of Drinking Water,42,Unprotected spring   
form12_2015,wdrinkng,Main Source of Drinking Water,51,Rainwater    
form12_2015,wdrinkng,Main Source of Drinking Water,61,Tanker truck   
form12_2015,wdrinkng,Main Source of Drinking Water,71,Cart with small tank 
form12_2015,wdrinkng,Main Source of Drinking Water,81,Surface water (river, dam, etc.)
form12_2015,wdrinkng,Main Source of Drinking Water,91,Bottled/Mineral water   
form12_2015,wdrinkng,Main Source of Drinking Water,9999,Missing
form12_2015,wall,Main Material Used for the Wall,1,Concrete/Brick/Stone
form12_2015,wall,Main Material Used for the Wall,2,Wood    
form12_2015,wall,Main Material Used for the Wall,3,Half Concrete/Brick/Stone and Half Wood
form12_2015,wall,Main Material Used for the Wall,4,Galvanized Iron/Aluminum
form12_2015,wall,Main Material Used for the Wall,5,Bamboo/Sawali/Cogon/Nipa
form12_2015,wall,Main Material Used for the Wall,6,Asbestos
form12_2015,wall,Main Material Used for the Wall,7,Glass    
form12_2015,wall,Main Material Used for the Wall,8,Makeshift/Salvaged/Improvised Materials
form12_2015,wall,Main Material Used for the Wall,10,No walls
form12_2015,toilet,Type of Toilet Facility,0,No toilet facility (bush, field, river,
form12_2015,toilet,Type of Toilet Facility,1,Water-sealed (pour with septic tank) 
form12_2015,toilet,Type of Toilet Facility,2,Water-sealed (flush with septic tank) 
