formno,variable_name,variable_label,var_value,value_label
form82_2013,age,Age in Years,,
form82_2013,finalwgt_uie,Sampling Weights [UIE],,
form82_2013,finalwgt_vita_hb,Sampling Weights[VitA & Hemoglobin],,
form82_2013,hemoglobin,Actual values of Hemoglobin (gram/dL),,
form82_2013,hhnum,Household Number,,
form82_2013,member_code,Member Code,,
form82_2013,provcode,Name of Provinces,1,ABRA
form82_2013,provcode,Name of Provinces,2,AGUSAN DEL NORTE
form82_2013,provcode,Name of Provinces,3,AGUSAN DEL SUR
form82_2013,provcode,Name of Provinces,4,AKLAN
form82_2013,provcode,Name of Provinces,5,ALBAY
form82_2013,provcode,Name of Provinces,6,ANTIQUE
form82_2013,provcode,Name of Provinces,7,BASILAN
form82_2013,provcode,Name of Provinces,8,BATAAN
form82_2013,provcode,Name of Provinces,10,BATANGAS
form82_2013,provcode,Name of Provinces,11,BENGUET
form82_2013,provcode,Name of Provinces,12,BOHOL
form82_2013,provcode,Name of Provinces,13,BUKIDNON
form82_2013,provcode,Name of Provinces,14,BULACAN
form82_2013,provcode,Name of Provinces,15,CAGAYAN
form82_2013,provcode,Name of Provinces,16,CAMARINES NORTE
form82_2013,provcode,Name of Provinces,17,CAMARINES SUR
form82_2013,provcode,Name of Provinces,18,CAMIGUIN
form82_2013,provcode,Name of Provinces,19,CAPIZ
form82_2013,provcode,Name of Provinces,20,CATANDUANES
form82_2013,provcode,Name of Provinces,21,CAVITE
form82_2013,provcode,Name of Provinces,22,CEBU
form82_2013,provcode,Name of Provinces,23,DAVAO (DAVAO DEL NORTE)
form82_2013,provcode,Name of Provinces,24,DAVAO DEL SUR
form82_2013,provcode,Name of Provinces,25,DAVAO ORIENTAL
form82_2013,provcode,Name of Provinces,26,EASTERN SAMAR
form82_2013,provcode,Name of Provinces,27,IFUGAO
form82_2013,provcode,Name of Provinces,28,ILOCOS NORTE
form82_2013,provcode,Name of Provinces,29,ILOCOS SUR
form82_2013,provcode,Name of Provinces,30,ILOILO
form82_2013,provcode,Name of Provinces,31,ISABELA
form82_2013,provcode,Name of Provinces,32,KALINGA
form82_2013,provcode,Name of Provinces,33,LA UNION
form82_2013,provcode,Name of Provinces,34,LAGUNA
form82_2013,provcode,Name of Provinces,35,LANAO DEL NORTE
form82_2013,provcode,Name of Provinces,36,LANAO DEL SUR
form82_2013,provcode,Name of Provinces,37,LEYTE
form82_2013,provcode,Name of Provinces,38,MAGUINDANAO
form82_2013,provcode,Name of Provinces,39,NCR - MANILA FIRST DISTRICT
form82_2013,provcode,Name of Provinces,40,MARINDUQUE
form82_2013,provcode,Name of Provinces,41,MASBATE
form82_2013,provcode,Name of Provinces,42,MISAMIS OCCIDENTAL
form82_2013,provcode,Name of Provinces,43,MISAMIS ORIENTAL
form82_2013,provcode,Name of Provinces,44,MOUNTAIN PROVINCE
form82_2013,provcode,Name of Provinces,45,NEGROS OCCIDENTAL
form82_2013,provcode,Name of Provinces,46,NEGROS ORIENTAL
form82_2013,provcode,Name of Provinces,47,NORTH COTABATO
form82_2013,provcode,Name of Provinces,48,NORTHERN SAMAR
form82_2013,provcode,Name of Provinces,49,NUEVA ECIJA
form82_2013,provcode,Name of Provinces,50,NUEVA VIZCAYA
form82_2013,provcode,Name of Provinces,51,OCCIDENTAL MINDORO
form82_2013,provcode,Name of Provinces,52,ORIENTAL MINDORO
form82_2013,provcode,Name of Provinces,53,PALAWAN
form82_2013,provcode,Name of Provinces,54,PAMPANGA
form82_2013,provcode,Name of Provinces,55,PANGASINAN
form82_2013,provcode,Name of Provinces,56,QUEZON
form82_2013,provcode,Name of Provinces,57,QUIRINO
form82_2013,provcode,Name of Provinces,58,RIZAL
form82_2013,provcode,Name of Provinces,59,ROMBLON
form82_2013,provcode,Name of Provinces,60,WESTERN SAMAR
form82_2013,provcode,Name of Provinces,61,SIQUIJOR
form82_2013,provcode,Name of Provinces,62,SORSOGON
form82_2013,provcode,Name of Provinces,63,SOUTH COTABATO
form82_2013,provcode,Name of Provinces,64,SOUTHERN LEYTE
form82_2013,provcode,Name of Provinces,65,SULTAN KUDARAT
form82_2013,provcode,Name of Provinces,66,SULU
form82_2013,provcode,Name of Provinces,67,SURIGAO DEL NORTE
form82_2013,provcode,Name of Provinces,68,SURIGAO DEL SUR
form82_2013,provcode,Name of Provinces,69,TARLAC
form82_2013,provcode,Name of Provinces,70,TAWI-TAWI
form82_2013,provcode,Name of Provinces,71,ZAMBALES
form82_2013,provcode,Name of Provinces,72,ZAMBOANGA DEL NORTE
form82_2013,provcode,Name of Provinces,73,ZAMBOANGA DEL SUR
form82_2013,provcode,Name of Provinces,74,NCR SECOND DISTRICT
form82_2013,provcode,Name of Provinces,75,NCR THIRD DISTRICT
form82_2013,provcode,Name of Provinces,76,NCR FOURTH DISTRICT
form82_2013,provcode,Name of Provinces,77,AURORA
form82_2013,provcode,Name of Provinces,78,BILIRAN
form82_2013,provcode,Name of Provinces,79,GUIMARAS
form82_2013,provcode,Name of Provinces,80,SARANGANI
form82_2013,provcode,Name of Provinces,81,APAYAO
form82_2013,provcode,Name of Provinces,82,COMPOSTELA VALLEY
form82_2013,provcode,Name of Provinces,83,ZAMBOANGA SIBUGAY
form82_2013,provcode,Name of Provinces,97,ISABELA CITY
form82_2013,provcode,Name of Provinces,98,COTABATO CITY
form82_2013,psc,Physiological Status Code,0,Not Pregnant/Not Lactating 
form82_2013,psc,Physiological Status Code,1,Pregnant
form82_2013,psc,Physiological Status Code,2,Lactating
form82_2013,psc,Physiological Status Code,99,Male
form82_2013,psurec,Primary Sampling Unit,,
form82_2013,regcode,Name of Regions,1,ILOCOS REGION
form82_2013,regcode,Name of Regions,2,CAGAYAN VALLEY
form82_2013,regcode,Name of Regions,3,CENTRAL LUZON
form82_2013,regcode,Name of Regions,5,BICOL
