formno,variable_name,variable_label,var_value,value_label
form61_2003,regcode,Name of Regions,1,Ilocos
form61_2003,regcode,Name of Regions,2,Cagayan Valley
form61_2003,regcode,Name of Regions,3,Central Luzon
form61_2003,regcode,Name of Regions,5,Bicol
form61_2003,regcode,Name of Regions,6,Western Visayas
form61_2003,regcode,Name of Regions,7,Central Visayas
form61_2003,regcode,Name of Regions,8,Eastern Visayas
form61_2003,regcode,Name of Regions,9,Zamboanga Peninsula
form61_2003,regcode,Name of Regions,10,Northern Mindanao
form61_2003,regcode,Name of Regions,11,Davao Region
form61_2003,regcode,Name of Regions,12,SOCCSKSARGEN
form61_2003,regcode,Name of Regions,13,National Capital Region
form61_2003,regcode,Name of Regions,14,Cordillera Administrative Region
form61_2003,regcode,Name of Regions,15,ARMM
form61_2003,regcode,Name of Regions,16,CARAGA
form61_2003,regcode,Name of Regions,41,CALABARZON
form61_2003,regcode,Name of Regions,42,MIMAROPA
form61_2003,provcode,Name of Provinces,1,Abra
form61_2003,provcode,Name of Provinces,2,Agusan Del Norte
form61_2003,provcode,Name of Provinces,3,Agusan Del Sur
form61_2003,provcode,Name of Provinces,11,Benguet
form61_2003,provcode,Name of Provinces,12,Bohol
form61_2003,provcode,Name of Provinces,15,Cagayan
form61_2003,provcode,Name of Provinces,16,Cagayan
form61_2003,provcode,Name of Provinces,17,Camarines Sur
form61_2003,provcode,Name of Provinces,18,Camiguin
form61_2003,provcode,Name of Provinces,19,Capiz
form61_2003,provcode,Name of Provinces,20,Catanduanes
form61_2003,provcode,Name of Provinces,21,Cavite
form61_2003,provcode,Name of Provinces,26,Eastern Samar
form61_2003,provcode,Name of Provinces,27,Ifugao
form61_2003,provcode,Name of Provinces,34,Laguna
form61_2003,provcode,Name of Provinces,35,Lanao Del Norte
form61_2003,provcode,Name of Provinces,36,Lanao Del Sur
form61_2003,provcode,Name of Provinces,37,Leyte
form61_2003,provcode,Name of Provinces,38,Maguindanao
form61_2003,provcode,Name of Provinces,39,NCR - Manila First District
form61_2003,provcode,Name of Provinces,40,Marinduque
form61_2003,provcode,Name of Provinces,41,Masbate
form61_2003,provcode,Name of Provinces,42,Misamis Occidental
form61_2003,provcode,Name of Provinces,43,Misamis Oriental
form61_2003,provcode,Name of Provinces,44,Mountain Province
form61_2003,provcode,Name of Provinces,45,Negros Occidental
form61_2003,provcode,Name of Provinces,46,Negros Oriental
form61_2003,provcode,Name of Provinces,47,North Cotabato
form61_2003,provcode,Name of Provinces,48,Northern Samar
form61_2003,provcode,Name of Provinces,49,Nueva Ecija
form61_2003,provcode,Name of Provinces,50,Nueva Vizcaya
form61_2003,provcode,Name of Provinces,51,Occidental Mindoro
form61_2003,provcode,Name of Provinces,52,Oriental Mindoro
form61_2003,provcode,Name of Provinces,53,Palawan
form61_2003,provcode,Name of Provinces,54,Pampanga
form61_2003,provcode,Name of Provinces,55,Pangasinan
form61_2003,provcode,Name of Provinces,56,Quezon
form61_2003,provcode,Name of Provinces,57,Quirino
form61_2003,provcode,Name of Provinces,58,Rizal
form61_2003,provcode,Name of Provinces,59,Romblon
form61_2003,provcode,Name of Provinces,60,Western Samar
form61_2003,provcode,Name of Provinces,61,Siquijor
form61_2003,provcode,Name of Provinces,62,Sorsogon
form61_2003,provcode,Name of Provinces,63,South Cotabato
form61_2003,provcode,Name of Provinces,64,Southern Leyte
form61_2003,provcode,Name of Provinces,65,Sultan Kudarat
form61_2003,provcode,Name of Provinces,66,Sulu
form61_2003,provcode,Name of Provinces,67,Surigao Del Norte
form61_2003,provcode,Name of Provinces,68,Surigao Del Sur
form61_2003,provcode,Name of Provinces,69,Tarlac
form61_2003,provcode,Name of Provinces,70,Tawi-Tawi
form61_2003,provcode,Name of Provinces,71,Zambales
form61_2003,provcode,Name of Provinces,72,Zamboanga Del Norte
form61_2003,provcode,Name of Provinces,73,Zamboanga Del Sur
form61_2003,provcode,Name of Provinces,74,NCR Second District
form61_2003,provcode,Name of Provinces,75,NCR Third District
form61_2003,provcode,Name of Provinces,76,NCR Fourth District
form61_2003,provcode,Name of Provinces,77,Aurora
form61_2003,provcode,Name of Provinces,78,Biliran
form61_2003,provcode,Name of Provinces,79,Guimaras
form61_2003,provcode,Name of Provinces,80,Sarangani
form61_2003,provcode,Name of Provinces,81,Apayao
form61_2003,provcode,Name of Provinces,82,Compostela Valley
form61_2003,provcode,Name of Provinces,83,Zamboanga Sibugay
form61_2003,provcode,Name of Provinces,97,Isabela City
form61_2003,provcode,Name of Provinces,98,Cotabato City
form61_2003,hhnum,Household number (Merging variable/Unique household identifier),,
form61_2003,member_code,Member Code (Merging variable),,
form61_2003,age,Age of Respondent (in years),,
form61_2003,sex,Sex,1,Male
form61_2003,sex,Sex,2,Female
form61_2003,psc,Physiological Status Code,0,Non-pregnant/Non-lactating female members
form61_2003,psc,Physiological Status Code,1,Pregnant, 1 month
form61_2003,psc,Physiological Status Code,2,Pregnant, 2 months
form61_2003,psc,Physiological Status Code,3,Pregnant, 3 months
form61_2003,psc,Physiological Status Code,4,Pregnant, 4 months
form61_2003,psc,Physiological Status Code,5,Pregnant, 5 months
form61_2003,psc,Physiological Status Code,6,Pregnant, 6 months
form61_2003,psc,Physiological Status Code,7,Pregnant, 7 months
form61_2003,psc,Physiological Status Code,8,Pregnant, 8 months
form61_2003,psc,Physiological Status Code,9,Pregnant, 9 months
form61_2003,psc,Physiological Status Code,10,Lactating, 0- 6 months
form61_2003,psc,Physiological Status Code,11,Lactating, 7-12 months
form61_2003,psc,Physiological Status Code,12,Lactating, over 1 year
form61_2003,psc,Physiological Status Code,99,Male Member
form61_2003,fg1,Cereals and Cereal Products (in grams),,
form61_2003,fg2,Rice and Products (in grams),,
form61_2003,fg3,Corn and Products (in grams),,
form61_2003,fg4,Other Cereal Products (in grams),,
form61_2003,fg5,Starchy Roots and Tubers (in grams),,
form61_2003,fg6,Sugar and Syrups (in grams),,
form61_2003,fg7,Dried Beans, Nuts and Seeds (in grams),,
form61_2003,fg8,Vegetables (in grams),,
form61_2003,fg9,Green Leafy and Yellow (in grams),,
form61_2003,fg10,Other Vegetables (in grams),,
form61_2003,fg11,Fruits (in grams),,
form61_2003,fg12,Vitamin C-Rich Fruits (in grams),,
form61_2003,fg13,Other Fruits (in grams),,
form61_2003,fg14,Fish, Meat and Poultry (in grams),,
form61_2003,fg15,Fish and Fish Products (in grams),,
form61_2003,fg16,Meat and Meat Products (in grams),,
form61_2003,fg17,Poultry (in grams),,
form61_2003,fg18,Eggs (in grams),,
form61_2003,fg19,Milk and Milk Products (in grams),,
form61_2003,fg20,Whole Milk (in grams),,
form61_2003,fg21,Milk Products (in grams),,
form61_2003,fg23,Fats and Oils (in grams),,
form61_2003,fg24,Miscellaneous (in grams),,
form61_2003,fg25,Beverages (in grams),,
form61_2003,fg26,Condiments and Spices (in grams),,
form61_2003,fg27,Other Miscellaneous (in grams),,
form61_2003,Total_Food,Total Food Intake (in grams),,
form61_2003,Total_Ener,Total Energy (Kcal),,
form61_2003,Total_Prot,Total Protein (g),,
form61_2003,Total_Calc,Total Calcium (g),,
form61_2003,Total_Iron,Total Iron (mg),,
form61_2003,Total_VitA,Total Vitamin A (mcg),,
form61_2003,Total_VitC,Total Vitamin C (mg),,
form61_2003,Total_Thia,Total Thiamin (mg),,
form61_2003,Total_Ribo,Total Riboflavin (mg),,
form61_2003,Total_Nia,Total Niacin (mg),,
form61_2003,Total_CHO,Total Carbohydrates (g),,
form61_2003,Total_Fat,Total Fats (g),,
form61_2003,psurec,Primary Sampling Unit,,
form61_2003,strrec,Strata,,
form61_2003,wgts,Sampling Weights,,
