formno,variable_name,variable_label,var_value,value_label
form16_2011,STRATG09_RC,Send family members to eat elsewhere? (e.g. community kitchen, school, etc.),0 ,No
form16_2011,STRATG09_RC,Send family members to eat elsewhere? (e.g. community kitchen, school, etc.),1 ,Yes
form16_2011,STRATG09_RC,Send family members to eat elsewhere? (e.g. community kitchen, school, etc.),9 ,NA
form16_2011,STRATG09_RC,Send family members to eat elsewhere? (e.g. community kitchen, school, etc.),8888,missing
form16_2011,ST1ROOTS_RC,Rely  on following less preferred and less expensive foods: root crops,0 ,No
form16_2011,ST1ROOTS_RC,Rely  on following less preferred and less expensive foods: root crops,1 ,Yes
form16_2011,ST1ROOTS_RC,Rely  on following less preferred and less expensive foods: root crops,9 ,NA
form16_2011,ST1ROOTS_RC,Rely  on following less preferred and less expensive foods: root crops,8888,missing
form16_2011,STRATG02_RC,Borrow food from neighbor/relatives/friends.,0 ,No
form16_2011,STRATG02_RC,Borrow food from neighbor/relatives/friends.,1 ,Yes
form16_2011,STRATG02_RC,Borrow food from neighbor/relatives/friends.,9 ,NA
form16_2011,STRATG02_RC,Borrow food from neighbor/relatives/friends.,8888,missing
form16_2011,STRATG03_RC,Purchase food on credit.,0 ,No
form16_2011,STRATG03_RC,Purchase food on credit.,1 ,Yes
form16_2011,STRATG03_RC,Purchase food on credit.,9 ,NA
form16_2011,STRATG03_RC,Purchase food on credit.,8888,missing
form16_2011,STRATG04_RC,Eat wild foods or harvest immature crops.,0 ,No
form16_2011,STRATG04_RC,Eat wild foods or harvest immature crops.,1 ,Yes
form16_2011,STRATG04_RC,Eat wild foods or harvest immature crops.,9 ,NA
form16_2011,STRATG04_RC,Eat wild foods or harvest immature crops.,8888,missing
form16_2011,STRATG05_RC,Reduce portion sizes of the meal.,0 ,No
form16_2011,STRATG05_RC,Reduce portion sizes of the meal.,1 ,Yes
form16_2011,STRATG05_RC,Reduce portion sizes of the meal.,9 ,NA
form16_2011,STRATG05_RC,Reduce portion sizes of the meal.,8888,missing
form16_2011,STRATG06_RC,Reduce number of meals consumed in a day.,0 ,No
form16_2011,STRATG06_RC,Reduce number of meals consumed in a day.,1 ,Yes
form16_2011,STRATG06_RC,Reduce number of meals consumed in a day.,9 ,NA
form16_2011,STRATG06_RC,Reduce number of meals consumed in a day.,8888,missing
form16_2011,STRATG07_RC,Restrict consumption for adults so that children have enough.,0 ,No
form16_2011,STRATG07_RC,Restrict consumption for adults so that children have enough.,1 ,Yes
form16_2011,STRATG07_RC,Restrict consumption for adults so that children have enough.,9 ,NA
form16_2011,STRATG07_RC,Restrict consumption for adults so that children have enough.,8888,missing
form16_2011,STRATG08_RC,Skip entire day without eating,0 ,No
form16_2011,STRATG08_RC,Skip entire day without eating,1 ,Yes
form16_2011,STRATG08_RC,Skip entire day without eating,9 ,NA
form16_2011,STRATG08_RC,Skip entire day without eating,8888,missing
form16_2011,ST1OTHER_RC,Rely on following less preferred and less expensive foods: others,0 ,No
form16_2011,ST1OTHER_RC,Rely on following less preferred and less expensive foods: others,1 ,Yes
form16_2011,ST1OTHER_RC,Rely on following less preferred and less expensive foods: others,9 ,NA
form16_2011,ST1OTHER_RC,Rely on following less preferred and less expensive foods: others,8888,missing
form16_2011,STRATG10_RC,Others (food coping strategies),0 ,No
form16_2011,STRATG10_RC,Others (food coping strategies),1 ,Yes
form16_2011,STRATG10_RC,Others (food coping strategies),9 ,NA
form16_2011,STRATG10_RC,Others (food coping strategies),8888,missing
form16_2011,STRATG11_RC,Loan from relatives.,0 ,No
form16_2011,STRATG11_RC,Loan from relatives.,1 ,Yes
form16_2011,STRATG11_RC,Loan from relatives.,9 ,NA
form16_2011,STRATG11_RC,Loan from relatives.,8888,missing
form16_2011,STRATG12_RC,Loan from non-relatives/friends.,0 ,No
form16_2011,STRATG12_RC,Loan from non-relatives/friends.,1 ,Yes
form16_2011,STRATG12_RC,Loan from non-relatives/friends.,9 ,NA
form16_2011,STRATG12_RC,Loan from non-relatives/friends.,8888,missing
form16_2011,STRATG13_RC,Sold assets.,0 ,No
form16_2011,STRATG13_RC,Sold assets.,1 ,Yes
form16_2011,STRATG13_RC,Sold assets.,9 ,NA
form16_2011,STRATG13_RC,Sold assets.,8888,missing
form16_2011,STRATG14_RC,Some members of the family migrated to look for a job.,0 ,No
form16_2011,STRATG14_RC,Some members of the family migrated to look for a job.,1 ,Yes
form16_2011,STRATG14_RC,Some members of the family migrated to look for a job.,9 ,NA
form16_2011,STRATG14_RC,Some members of the family migrated to look for a job.,8888,missing
form16_2011,STRATG15_RC,Child asked to be absent in school.,0 ,No
form16_2011,STRATG15_RC,Child asked to be absent in school.,1 ,Yes
form16_2011,STRATG15_RC,Child asked to be absent in school.,9 ,NA
form16_2011,STRATG15_RC,Child asked to be absent in school.,8888,missing
form16_2011,STRATG16_RC,Others (non-food coping strategies),0 ,No
form16_2011,STRATG16_RC,Others (non-food coping strategies),1 ,Yes
form16_2011,STRATG16_RC,Others (non-food coping strategies),9 ,NA
form16_2011,STRATG16_RC,Others (non-food coping strategies),8888,missing
form16_2011,strcode,Strata Code,,
form16_2011,FDSEC10_RC,Food Security Question #10 “We could not feed the children nutritionally adequate meals because  we do not have enough food and enough money to buy more “,0 ,Not true
form16_2011,FDSEC10_RC,Food Security Question #10 “We could not feed the children nutritionally adequate meals because  we do not have enough food and enough money to buy more “,1 ,True, often
form16_2011,FDSEC10_RC,Food Security Question #10 “We could not feed the children nutritionally adequate meals because  we do not have enough food and enough money to buy more “,2 ,True, sometimes
form16_2011,FDSEC10_RC,Food Security Question #10 “We could not feed the children nutritionally adequate meals because  we do not have enough food and enough money to buy more “,3 ,NA
form16_2011,FDSEC10_RC,Food Security Question #10 “We could not feed the children nutritionally adequate meals because  we do not have enough food and enough money to buy more “,8888,missing
form16_2011,FDSEC02_RC,Food Security Question #2  “Did you ever not eat for a whole day, because there was no food or money to buy food?”,0 ,Never
form16_2011,FDSEC02_RC,Food Security Question #2  “Did you ever not eat for a whole day, because there was no food or money to buy food?”,1 ,Yes, once
form16_2011,FDSEC02_RC,Food Security Question #2  “Did you ever not eat for a whole day, because there was no food or money to buy food?”,2 ,Yes, more than once 
form16_2011,FDSEC02_RC,Food Security Question #2  “Did you ever not eat for a whole day, because there was no food or money to buy food?”,8888,missing
form16_2011,FDSEC03_RC,Food Security Question #3  “Were you ever hungry but did not eat because there was no food or money to buy food?”,0 ,Never
form16_2011,FDSEC03_RC,Food Security Question #3  “Were you ever hungry but did not eat because there was no food or money to buy food?”,1 ,Yes, once
form16_2011,FDSEC03_RC,Food Security Question #3  “Were you ever hungry but did not eat because there was no food or money to buy food?”,2 ,Yes, more than once 
form16_2011,FDSEC03_RC,Food Security Question #3  “Were you ever hungry but did not eat because there was no food or money to buy food?”,8888,missing
form16_2011,FDSEC04_RC,Food Security Question #4  “Did your child/children skip eating or miss meals/food because there was no food or money to buy food?” ,0 ,Never
form16_2011,FDSEC04_RC,Food Security Question #4  “Did your child/children skip eating or miss meals/food because there was no food or money to buy food?” ,1 ,Yes, once
form16_2011,FDSEC04_RC,Food Security Question #4  “Did your child/children skip eating or miss meals/food because there was no food or money to buy food?” ,2 ,Yes, more than once
form16_2011,FDSEC04_RC,Food Security Question #4  “Did your child/children skip eating or miss meals/food because there was no food or money to buy food?” ,3 ,NA (no child/1st pregnancy) 
form16_2011,FDSEC04_RC,Food Security Question #4  “Did your child/children skip eating or miss meals/food because there was no food or money to buy food?” ,8888,missing
form16_2011,FDSEC05_RC, Food Security Question #5 “Did your child/children ever not eat for a whole day, because there was no food or money to buy food?”,0 ,Never
form16_2011,FDSEC05_RC, Food Security Question #5 “Did your child/children ever not eat for a whole day, because there was no food or money to buy food?”,1 ,Yes, once
form16_2011,FDSEC05_RC, Food Security Question #5 “Did your child/children ever not eat for a whole day, because there was no food or money to buy food?”,2 ,Yes, more than once
form16_2011,FDSEC05_RC, Food Security Question #5 “Did your child/children ever not eat for a whole day, because there was no food or money to buy food?”,3 ,NA (no child/1st pregnancy)
form16_2011,FDSEC05_RC, Food Security Question #5 “Did your child/children ever not eat for a whole day, because there was no food or money to buy food?”,8888,missing
form16_2011,FDSEC06_RC,Food Security Question #6 “Was/were your child/children ever hungry but did not eat because there was no food or money to buy food?”,0 ,Never
form16_2011,FDSEC06_RC,Food Security Question #6 “Was/were your child/children ever hungry but did not eat because there was no food or money to buy food?”,1 ,Yes, once
form16_2011,FDSEC06_RC,Food Security Question #6 “Was/were your child/children ever hungry but did not eat because there was no food or money to buy food?”,2 ,Yes, more than once
form16_2011,FDSEC06_RC,Food Security Question #6 “Was/were your child/children ever hungry but did not eat because there was no food or money to buy food?”,3 ,NA (no child/1st pregnancy)
form16_2011,FDSEC06_RC,Food Security Question #6 “Was/were your child/children ever hungry but did not eat because there was no food or money to buy food?”,8888,missing
form16_2011,FDSEC07_RC,Food Security Question #7  “I worried that our food would run out before we got money to buy more”,0 ,Not true
form16_2011,FDSEC07_RC,Food Security Question #7  “I worried that our food would run out before we got money to buy more”,1 ,True, often
form16_2011,FDSEC07_RC,Food Security Question #7  “I worried that our food would run out before we got money to buy more”,2 ,True, sometimes
form16_2011,FDSEC07_RC,Food Security Question #7  “I worried that our food would run out before we got money to buy more”,8888,missing
form16_2011,FDSEC08_RC, Food Security Question #8  “The food we bought just did not last and we did not have enough money to get more”,0 ,Not true
form16_2011,FDSEC08_RC, Food Security Question #8  “The food we bought just did not last and we did not have enough money to get more”,1 ,True, often
form16_2011,FDSEC08_RC, Food Security Question #8  “The food we bought just did not last and we did not have enough money to get more”,2 ,True, sometimes
form16_2011,FDSEC08_RC, Food Security Question #8  “The food we bought just did not last and we did not have enough money to get more”,3 ,NA
form16_2011,FDSEC08_RC, Food Security Question #8  “The food we bought just did not last and we did not have enough money to get more”,8888,missing
form16_2011,FDSEC09_RC,Food Security Question #9  “The children were not eating enough because we did not have enough food and we could not afford to buy more “,0 ,Not true
form16_2011,FDSEC09_RC,Food Security Question #9  “The children were not eating enough because we did not have enough food and we could not afford to buy more “,1 ,True, often
form16_2011,FDSEC09_RC,Food Security Question #9  “The children were not eating enough because we did not have enough food and we could not afford to buy more “,2 ,True, sometimes
form16_2011,FDSEC09_RC,Food Security Question #9  “The children were not eating enough because we did not have enough food and we could not afford to buy more “,3 ,NA
form16_2011,FDSEC09_RC,Food Security Question #9  “The children were not eating enough because we did not have enough food and we could not afford to buy more “,8888,missing
form16_2011,FDSEC01_RC,Food Security Question #1 “Did you skip eating or miss meals/food because there was no food or money to buy food?”,0 ,Never
form16_2011,FDSEC01_RC,Food Security Question #1 “Did you skip eating or miss meals/food because there was no food or money to buy food?”,1 ,Yes, once
form16_2011,FDSEC01_RC,Food Security Question #1 “Did you skip eating or miss meals/food because there was no food or money to buy food?”,2 ,Yes, more than once
form16_2011,FDSEC01_RC,Food Security Question #1 “Did you skip eating or miss meals/food because there was no food or money to buy food?”,8888,missing
form16_2011,FDSEC11_RC,Food Security Question #11 “Was the household ever hungry or there was no food to eat? “,0 ,Never
form16_2011,FDSEC11_RC,Food Security Question #11 “Was the household ever hungry or there was no food to eat? “,1 ,Once
form16_2011,FDSEC11_RC,Food Security Question #11 “Was the household ever hungry or there was no food to eat? “,2 ,More than once but not frequent
form16_2011,FDSEC11_RC,Food Security Question #11 “Was the household ever hungry or there was no food to eat? “,3 ,Frequent
form16_2011,FDSEC11_RC,Food Security Question #11 “Was the household ever hungry or there was no food to eat? “,8888,missing
form16_2011,finalwgts,Sampling Weights,,
form16_2011,hhnum,Household Number  (Unique identifier; merging variable),,
form16_2011,provcode,Name of Provinces,1 ,Abra
form16_2011,provcode,Name of Provinces,2 ,Agusan Del Norte
