formno,variable_name,variable_label,var_value,value_label
form11_2015,age,Age of Respondent,,
form11_2015,csc,Civil Status Code,1,Single
form11_2015,csc,Civil Status Code,2,Married
form11_2015,csc,Civil Status Code,3,Widow/Widower
form11_2015,csc,Civil Status Code,4,Separated/Annulled/Divorced
form11_2015,csc,Civil Status Code,5,Common-Law/Live-in
form11_2015,csc,Civil Status Code,6,Unknown
form11_2015,educ,Highest Educational Attainment,0,No Grade Compeleted 
form11_2015,educ,Highest Educational Attainment,1,Nursery   
form11_2015,educ,Highest Educational Attainment,2,Kinder   
form11_2015,educ,Highest Educational Attainment,3,Preparatory   
form11_2015,educ,Highest Educational Attainment,11,Elementary, Grade 1
form11_2015,educ,Highest Educational Attainment,12,Elementary, Grade 2
form11_2015,educ,Highest Educational Attainment,13,Elementary, Grade 3
form11_2015,educ,Highest Educational Attainment,14,Elementary, Grade 4
form11_2015,educ,Highest Educational Attainment,15,Elementary, Grade 5
form11_2015,educ,Highest Educational Attainment,16,Elementary, Grade 6(If with Grade 7)
form11_2015,educ,Highest Educational Attainment,17,Elementary Graduate
form11_2015,educ,Highest Educational Attainment,21,1st Year HS/Grade 7
form11_2015,educ,Highest Educational Attainment,22,2nd Year HS/Grade 8
form11_2015,educ,Highest Educational Attainment,23,3rd Year HS/Grade 9
form11_2015,educ,Highest Educational Attainment,24,4th Year HS/Grade 10
form11_2015,educ,Highest Educational Attainment,25,Grade 11  
form11_2015,educ,Highest Educational Attainment,26,Grade 12  
form11_2015,educ,Highest Educational Attainment,27,High School Graduate
form11_2015,educ,Highest Educational Attainment,41,1st Year Vocational 
form11_2015,educ,Highest Educational Attainment,42,2nd Year Vocational 
form11_2015,educ,Highest Educational Attainment,43,Graduate Vocational  
form11_2015,educ,Highest Educational Attainment,51,1st Year College 
form11_2015,educ,Highest Educational Attainment,52,2nd Year College 
form11_2015,educ,Highest Educational Attainment,53,3rd Year College 
form11_2015,educ,Highest Educational Attainment,54,4th/5th Year College 
form11_2015,educ,Highest Educational Attainment,55,College Graduate  
form11_2015,educ,Highest Educational Attainment,66,Master's Graduate  
form11_2015,educ,Highest Educational Attainment,67,PhD Graduate  
form11_2015,educ,Highest Educational Attainment,77,Alternative Learning System (ALS)
form11_2015,educ,Highest Educational Attainment,78,Special Education (SPED)
form11_2015,educ,Highest Educational Attainment,99,Not Applicable (less than 3 yrs. old/not schooling yet)
form11_2015,educ,Highest Educational Attainment,9999,Missing   
form11_2015,fwgt,Sampling Weights,,
form11_2015,haswork,Current work,0,No Occupation 
form11_2015,haswork,Current work,1,Housekeeper  
