formno,variable_name,variable_label,var_value,value_label
form43_2013,hhnum,Household Number,,
form43_2013,hhnum,Household Number,,
form43_2013,strrec,Strata,,
form43_2013,strrec,Strata,,
form43_2013,regcode,Name of Regions,1,ILOCOS REGION
form43_2013,regcode,Name of Regions,2,CAGAYAN VALLEY
form43_2013,regcode,Name of Regions,3,CENTRAL LUZON
form43_2013,regcode,Name of Regions,5,BICOL
form43_2013,regcode,Name of Regions,6,WESTERN VISAYAS
form43_2013,regcode,Name of Regions,7,CENTRAL VISAYAS
form43_2013,regcode,Name of Regions,8,EASTERN VISAYAS
form43_2013,regcode,Name of Regions,9,ZAMBOANGA PENINSULA
form43_2013,regcode,Name of Regions,10,NORTHERN MINDANAO
form43_2013,regcode,Name of Regions,11,DAVAO REGION
form43_2013,regcode,Name of Regions,12,SOCCSKSARGEN
form43_2013,regcode,Name of Regions,13,NATIONAL CAPITAL REGION
form43_2013,regcode,Name of Regions,14,CORDILLERA ADMINISTRATIVE REGION
form43_2013,regcode,Name of Regions,15,ARMM
form43_2013,regcode,Name of Regions,16,CARAGA
form43_2013,regcode,Name of Regions,41,CALABARZON
form43_2013,regcode,Name of Regions,42,MIMAROPA
form43_2013,regcode,Name of Regions,1,ILOCOS REGION
form43_2013,regcode,Name of Regions,2,CAGAYAN VALLEY
form43_2013,regcode,Name of Regions,3,CENTRAL LUZON
form43_2013,regcode,Name of Regions,5,BICOL
form43_2013,regcode,Name of Regions,6,WESTERN VISAYAS
form43_2013,regcode,Name of Regions,7,CENTRAL VISAYAS
form43_2013,regcode,Name of Regions,8,EASTERN VISAYAS
form43_2013,regcode,Name of Regions,9,ZAMBOANGA PENINSULA
form43_2013,regcode,Name of Regions,10,NORTHERN MINDANAO
form43_2013,regcode,Name of Regions,11,DAVAO REGION
form43_2013,regcode,Name of Regions,12,SOCCSKSARGEN
form43_2013,regcode,Name of Regions,13,NATIONAL CAPITAL REGION
form43_2013,regcode,Name of Regions,14,CORDILLERA ADMINISTRATIVE REGION
form43_2013,regcode,Name of Regions,15,ARMM
form43_2013,regcode,Name of Regions,16,CARAGA
form43_2013,regcode,Name of Regions,41,CALABARZON
form43_2013,regcode,Name of Regions,42,MIMAROPA
form43_2013,psurec,Primary Sampling Unit,,
form43_2013,psurec,Primary Sampling Unit,,
form43_2013,provcode,Name of Provinces,1,ABRA
form43_2013,provcode,Name of Provinces,2,AGUSAN DEL NORTE
form43_2013,provcode,Name of Provinces,3,AGUSAN DEL SUR
form43_2013,provcode,Name of Provinces,4,AKLAN
form43_2013,provcode,Name of Provinces,5,ALBAY
form43_2013,provcode,Name of Provinces,6,ANTIQUE
form43_2013,provcode,Name of Provinces,7,BASILAN
form43_2013,provcode,Name of Provinces,8,BATAAN
form43_2013,provcode,Name of Provinces,10,BATANGAS
form43_2013,provcode,Name of Provinces,11,BENGUET
form43_2013,provcode,Name of Provinces,12,BOHOL
form43_2013,provcode,Name of Provinces,13,BUKIDNON
form43_2013,provcode,Name of Provinces,14,BULACAN
form43_2013,provcode,Name of Provinces,15,CAGAYAN
form43_2013,provcode,Name of Provinces,16,CAMARINES NORTE
form43_2013,provcode,Name of Provinces,17,CAMARINES SUR
form43_2013,provcode,Name of Provinces,18,CAMIGUIN
form43_2013,provcode,Name of Provinces,19,CAPIZ
form43_2013,provcode,Name of Provinces,20,CATANDUANES
form43_2013,provcode,Name of Provinces,21,CAVITE
form43_2013,provcode,Name of Provinces,22,CEBU
form43_2013,provcode,Name of Provinces,23,DAVAO (DAVAO DEL NORTE)
form43_2013,provcode,Name of Provinces,24,DAVAO DEL SUR
form43_2013,provcode,Name of Provinces,25,DAVAO ORIENTAL
form43_2013,provcode,Name of Provinces,26,EASTERN SAMAR
form43_2013,provcode,Name of Provinces,27,IFUGAO
form43_2013,provcode,Name of Provinces,28,ILOCOS NORTE
form43_2013,provcode,Name of Provinces,29,ILOCOS SUR
form43_2013,provcode,Name of Provinces,30,ILOILO
form43_2013,provcode,Name of Provinces,31,ISABELA
form43_2013,provcode,Name of Provinces,32,KALINGA
form43_2013,provcode,Name of Provinces,33,LA UNION
form43_2013,provcode,Name of Provinces,34,LAGUNA
form43_2013,provcode,Name of Provinces,35,LANAO DEL NORTE
form43_2013,provcode,Name of Provinces,36,LANAO DEL SUR
form43_2013,provcode,Name of Provinces,37,LEYTE
form43_2013,provcode,Name of Provinces,38,MAGUINDANAO
form43_2013,provcode,Name of Provinces,39,NCR - MANILA FIRST DISTRICT
form43_2013,provcode,Name of Provinces,40,MARINDUQUE
form43_2013,provcode,Name of Provinces,41,MASBATE
form43_2013,provcode,Name of Provinces,42,MISAMIS OCCIDENTAL
form43_2013,provcode,Name of Provinces,43,MISAMIS ORIENTAL
form43_2013,provcode,Name of Provinces,44,MOUNTAIN PROVINCE
form43_2013,provcode,Name of Provinces,45,NEGROS OCCIDENTAL
form43_2013,provcode,Name of Provinces,46,NEGROS ORIENTAL
form43_2013,provcode,Name of Provinces,47,NORTH COTABATO
form43_2013,provcode,Name of Provinces,48,NORTHERN SAMAR
form43_2013,provcode,Name of Provinces,49,NUEVA ECIJA
