formno,variable_name,variable_label,var_value,value_label
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,0,No, not at all
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,1,Yes, once a week
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,2,Yes, 2-6 times a week
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,3,Yes, every day
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,4,Yes, tried once
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,5,Yes, occasionally
form71_2015,ever_smk,Ever Smoke Cigarettes Cigars Pipes or Any Other Tobacco Products in the Past,888888,Not Applicable
form71_2015,strrec,Strata,,
form71_2015,smoke_status,Smoking Status (Generated),0,Never
form71_2015,smoke_status,Smoking Status (Generated),1,Current
form71_2015,smoke_status,Smoking Status (Generated),2,Former
form71_2015,smoke_status,Smoking Status (Generated),9,Not Applicable
form71_2015,sex,Sex of Respondent,1,Male
form71_2015,sex,Sex of Respondent,2,Female
form71_2015,regcode,Name of Regions,1,ILOCOS REGION
form71_2015,regcode,Name of Regions,2,CAGAYAN VALLEY
form71_2015,regcode,Name of Regions,3,CENTRAL LUZON
form71_2015,regcode,Name of Regions,5,BICOL
form71_2015,regcode,Name of Regions,6,WESTERN VISAYAS
form71_2015,regcode,Name of Regions,7,CENTRAL VISAYAS
form71_2015,regcode,Name of Regions,8,EASTERN VISAYAS
form71_2015,regcode,Name of Regions,9,ZAMBOANGA PENINSULA
form71_2015,regcode,Name of Regions,10,NORTHERN MINDANAO
form71_2015,regcode,Name of Regions,11,DAVAO REGION
form71_2015,regcode,Name of Regions,12,SOCCSKSARGEN
form71_2015,regcode,Name of Regions,13,NATIONAL CAPITAL REGION
form71_2015,regcode,Name of Regions,14,CORDILLERA ADMINISTRATIVE REGION
form71_2015,regcode,Name of Regions,15,ARMM
form71_2015,regcode,Name of Regions,16,CARAGA
form71_2015,regcode,Name of Regions,41,CALABARZON
form71_2015,regcode,Name of Regions,42,MIMAROPA
form71_2015,psurec,Primary Sampling Unit,,
form71_2015,psc,Physiological Status Code,0,Non-pregnant/Non-lactating female members
form71_2015,psc,Physiological Status Code,1,Pregnant, 1 month 
form71_2015,psc,Physiological Status Code,2,Pregnant, 2 months 
form71_2015,psc,Physiological Status Code,3,Pregnant, 3 months 
form71_2015,psc,Physiological Status Code,4,Pregnant, 4 months 
form71_2015,psc,Physiological Status Code,5,Pregnant, 5 months 
form71_2015,psc,Physiological Status Code,6,Pregnant, 6 months 
form71_2015,psc,Physiological Status Code,7,Pregnant, 7 months 
form71_2015,psc,Physiological Status Code,8,Pregnant, 8 months 
form71_2015,psc,Physiological Status Code,9,Pregnant, 9 months 
form71_2015,psc,Physiological Status Code,10,Lactating, 0-6 months 
form71_2015,psc,Physiological Status Code,11,Lactating, 7-12 months 
form71_2015,psc,Physiological Status Code,12,Lactating, over 1year
form71_2015,psc,Physiological Status Code,99,Male Member
form71_2015,provcode,Name of Provinces,1,ABRA
form71_2015,provcode,Name of Provinces,2,AGUSAN DEL NORTE
