formno,variable_name,variable_label,var_value,value_label
form21_2011,psc,Physiological Status Code,0 ,NP/NL
form21_2011,psc,Physiological Status Code,1 ,Pregnant
form21_2011,psc,Physiological Status Code,2 ,Lactating
form21_2011,psc,Physiological Status Code,99, Male
form21_2011,wfact_wt ,Sampling Weights for weight status,,
form21_2011,wfact_ht ,Sampling Weights for height status,,
form21_2011,wfact_bmi_adults,Sampling Weights for nutritional status of adults,,
form21_2011,wfact_bm ,Sampling Weights for BMI/weight-for-height status,,
form21_2011,weight,Average Weight (kg),8888,No Data/Not Applicable
form21_2011,strrec,Strata Code,,
form21_2011,sex,Sex of Respondent,1 ,Male
form21_2011,sex,Sex of Respondent,2 ,Female
form21_2011,regcode,Name of Regions,1 ,Ilocos 
form21_2011,regcode,Name of Regions,2 ,Cagayan Valley
form21_2011,regcode,Name of Regions,3 ,Central Luzon
form21_2011,regcode,Name of Regions,5 ,Bicol
form21_2011,regcode,Name of Regions,6 ,Western Visayas
form21_2011,regcode,Name of Regions,7 ,Central Visayas
form21_2011,regcode,Name of Regions,8 ,Eastern Visayas
form21_2011,regcode,Name of Regions,9 ,Zamboanga Peninsula
form21_2011,regcode,Name of Regions,10, Northern Mindanao
form21_2011,regcode,Name of Regions,11, Davao Region
form21_2011,regcode,Name of Regions,12,SOCCSKSARGEN
form21_2011,regcode,Name of Regions,13, National Capital Region
form21_2011,regcode,Name of Regions,14, Cordillera Administrative Region
form21_2011,regcode,Name of Regions,15, ARMM 
form21_2011,regcode,Name of Regions,16, CARAGA
form21_2011,regcode,Name of Regions,41, CALABARZON
form21_2011,regcode,Name of Regions,42, MIMAROPA
form21_2011,psurec,Primary Sampling Unit,,
form21_2011,age,Age in Years,,
form21_2011,provcode,Name of Provinces,1 ,Abra
form21_2011,provcode,Name of Provinces,2 ,Agusan Del Norte
form21_2011,provcode,Name of Provinces,3 ,Agusan Del Sur
form21_2011,provcode,Name of Provinces,4 ,Aklan
form21_2011,provcode,Name of Provinces,5 ,Albay
form21_2011,provcode,Name of Provinces,6 ,Antique
form21_2011,provcode,Name of Provinces,7 ,Basilan
form21_2011,provcode,Name of Provinces,8 ,Bataan
form21_2011,provcode,Name of Provinces,10, Batangas
form21_2011,provcode,Name of Provinces,11, Benguet
form21_2011,provcode,Name of Provinces,12, Bohol
form21_2011,provcode,Name of Provinces,13, Bukidnon
form21_2011,provcode,Name of Provinces,14, Bulacan
form21_2011,provcode,Name of Provinces,15, Cagayan
form21_2011,provcode,Name of Provinces,16, Camarines Norte
form21_2011,provcode,Name of Provinces,17, Camarines Sur
form21_2011,provcode,Name of Provinces,18, Camiguin
form21_2011,provcode,Name of Provinces,19, Capiz
form21_2011,provcode,Name of Provinces,20, Catanduanes
form21_2011,provcode,Name of Provinces,21, Cavite
form21_2011,provcode,Name of Provinces,22, Cebu
form21_2011,provcode,Name of Provinces,23, Davao (Davao Del Norte)
form21_2011,provcode,Name of Provinces,24, Davao Del Sur
form21_2011,provcode,Name of Provinces,25, Davao Oriental
form21_2011,provcode,Name of Provinces,26, Eastern Samar
form21_2011,provcode,Name of Provinces,27, Ifugao
form21_2011,provcode,Name of Provinces,28, Ilocos Norte
form21_2011,provcode,Name of Provinces,29, Ilocos Sur
